language,error_type,buggy_code,fixed_code,line_no
Python,UnusedVariable,"def calculate():
    unused = 42
    return 0",,
Java,TypeMismatch,"int x = ""5"" + 3;","int x = Integer.parseInt(""5"") + 3;",1.0
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
Python,MutableDefault,"def add_item(x, lst=[]): lst.append(x)","def add_item(x, lst=None):
    if lst is None: lst = []
    lst.append(x)",1.0
Python,InvalidAssignment,None = value,,
Java,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,ImportError,"import numpyy
numpyy.array([1,2])","import numpy
numpy.array([1,2])",1.0
C,InfiniteLoop,"int i = 0; while (i < 10) { printf(""%d"", i); }","int i = 0; while (i < 10) { printf(""%d"", i); i++; }",1.0
Python,NameError,print(x),"x = 10
print(x)",1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
Java,MissingDelimiter,"int a = 10
int b = 20;","int a = 10;
int b = 20;",1.0
Python,MissingImport,os.path.exists('file'),"import os
os.path.exists('file')",1.0
Python,NameError,print(x),"x = 10
print(x)",1.0
Java,InvalidAssignment,5 = x;,x = 5;,1.0
Python,InvalidAssignment,5 = x,x = 5,1.0
Python,WildcardImport,from datetime import *,"from datetime import datetime, timedelta",1.0
Python,NameError,print(x),"x = 10
print(x)",1.0
Python,DivisionByZero,x = 100 / (5 - 5),"x = 100 / max(5 - 5, 1)",1.0
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
C,DivisionByZero,"int a = 44;
int b = 0;
int c = a / b;",,
Python,DivisionByZero,"def divide(x, y=0):
    return x / y
result = divide(43)",,
C++,MissingInclude,"int main() { string s = ""hi""; return 0; }","#include <string>
using namespace std;
int main() { string s = ""hi""; return 0; }",1.0
Python,LineTooLong,"result = very_long_function_name(arg1, arg2, arg3, arg4, arg5, arg6, arg7, arg8, arg9, arg10, arg11, arg12)","result = very_long_function_name(
    arg1, arg2, arg3, arg4,
    arg5, arg6, arg7, arg8
)",1.0
C,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
C,MissingInclude,int main() { sqrt(16); return 0; },"#include <math.h>
int main() { sqrt(16); return 0; }",1.0
C,MissingInclude,int main() { sqrt(16); return 0; },"#include <math.h>
int main() { sqrt(16); return 0; }",1.0
Java,MissingDelimiter,boolean flag = true,,
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
Python,NameError,total = count * 2,"count = 5
total = count * 2",1.0
C,MissingDelimiter,"float price = 19.99
return price;","float price = 19.99;
return price;",1.0
Java,TypeMismatch,String result = 80;,,
Python,MissingDelimiter,"def add(a, b)
    return a + b","def add(a, b):
    return a + b",1.0
Java,UnreachableCode,"public class Main {
    public static int getValue() {
        return 42;
        System.out.println(""done"");
    }
}",,
Java,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
Python,IndentationError,"def func():
print('Hi')","def func():
    print('Hi')",2.0
Python,TypeMismatch,value = 68 + 'text',,
Python,DivisionByZero,x = 10 / 0,x = 10 / 2,1.0
Java,MissingDelimiter,int x = 10,int x = 10;,1.0
Python,NoError,"from functools import reduce
numbers = [1,2,3,4,5]
product = reduce(lambda x,y: x*y, numbers)
print(product)",,
Java,MissingDelimiter,boolean flag = true,,
Python,LineTooLong,if user.is_authenticated and user.has_permission('admin') and user.account.is_active and not user.account.is_suspended and user.profile.verified:,,
C++,MissingInclude,"int main() { cout << ""Hi""; return 0; }","#include <iostream>
using namespace std;
int main() { cout << ""Hi""; return 0; }",1.0
Python,NoError,import os\n\ndef get_path():\n    return os.getcwd()\n\nprint(get_path()),import os\n\ndef get_path():\n    return os.getcwd()\n\nprint(get_path()),
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
Java,MissingDelimiter,return result,return result;,1.0
Python,NoError,"from collections import defaultdict
graph = defaultdict(list)
graph['a'].append('b')",,
C++,MissingDelimiter,return 0,return 0;,1.0
Java,MissingDelimiter,"char c = 'A'
System.out.println(c);","char c = 'A';
System.out.println(c);",1.0
C++,UnmatchedBracket,"int main() {
  cout << ""Hi"";
","int main() {
  cout << ""Hi"";
}",2.0
Python,NameError,result = x + y,"x = 5
y = 10
result = x + y",1.0
C,MissingInclude,"int main() {
    char buf[100];
    sprintf(buf, ""%d"", 42);
    return 0;
}",,
Python,UnreachableCode,"return
print('Hi')",print('Hi'),2.0
Python,ImportError,"from os import pathh
pathh.exists('file')","from os import path
path.exists('file')",1.0
Java,MissingImport,ArrayList list = new ArrayList();,"import java.util.ArrayList;
ArrayList list = new ArrayList();",1.0
Python,MissingImport,request.get('url'),"import requests
request.get('url')",1.0
Python,UnclosedString,print('Hello),print('Hello'),1.0
C,InfiniteLoop,"while (1) {
}","while (condition) {
}",1.0
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
C++,UnusedVariable,"int x = 10;
cout << ""Hi"";","cout << ""Hi"";",1.0
Java,UnreachableCode,"return;
System.out.println(""Hi"");","System.out.println(""Hi"");",2.0
Python,TypeMismatch,"count = '5'
for i in range(count):
    print(i)","count = 5
for i in range(count):
    print(i)",2.0
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
C,InfiniteLoop,while (1) { },while (1) { break; },1.0
Java,TypeMismatch,"char c = '5';
int num = c + 10;","char c = '5';
int num = Character.getNumericValue(c) + 10;",2.0
Python,WildcardImport,from random import *,"from random import randint, choice",1.0
C,UnmatchedBracket,"int main() {
  printf(""Hi"");
","int main() {
  printf(""Hi"");
}",2.0
Python,DuplicateDefinition,"def f(): pass
def f(): pass",def f(): pass,2.0
Python,MutableDefault,"def add_item(x, lst=[]): lst.append(x)","def add_item(x, lst=None):
    if lst is None: lst = []
    lst.append(x)",1.0
Java,LineTooLong,"public class Main {
    private static final String VERY_LONG_CONSTANT_NAME = ""This is a very long string constant that exceeds the recommended line length limit of 80 or 120 characters"";
}",,
Java,DivisionByZero,int result = 10 / 0;,int result = 10 / 1;  // Avoid division by zero,1.0
Python,InfiniteLoop,"while True:
    pass","while condition:
    pass",1.0
Python,IndentationError,"def func():
print('Hi')","def func():
    print('Hi')",2.0
Python,ImportError,"import pandass
pandass.DataFrame()","import pandas
pandas.DataFrame()",1.0
Python,WildcardImport,from os import *,"from os import path, getcwd",1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
Java,MissingImport,ArrayList list = new ArrayList();,"import java.util.ArrayList;
ArrayList list = new ArrayList();",1.0
Python,MissingImport,os.path.exists('file'),"import os
os.path.exists('file')",1.0
C,MissingDelimiter,int x = 10,int x = 10;,1.0
C,UnusedVariable,"int x = 10; printf(""Hi"");","printf(""Hi"");",1.0
C,TypeMismatch,char c = 2.5;,,
Python,UnusedVariable,"def connect(host, port):
    timeout = 30
    return socket.connect(host, port)",,
Java,InvalidAssignment,new int[5] = array;,,
C++,InvalidAssignment,10 + 5 = result;,result = 10 + 5;,1.0
Python,ImportError,"from os import pathh
pathh.exists('file')","from os import path
path.exists('file')",1.0
Python,MissingImport,os.path.exists('file'),"import os
os.path.exists('file')",1.0
C++,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
C,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
C++,UndeclaredIdentifier,cout << x;,"int x = 10;
cout << x;",1.0
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
C,MissingInclude,"int main() { scanf(""%d"", &x); return 0; }","#include <stdio.h>
int main() { int x; scanf(""%d"", &x); return 0; }",1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
Python,DuplicateDefinition,"def f(): pass
def f(): pass",def f(): pass,2.0
Python,InvalidAssignment,True = false,,
Java,MissingDelimiter,break,,
C,UndeclaredIdentifier,"printf(""%d"", x);","int x = 10;
printf(""%d"", x);",1.0
Python,WildcardImport,from math import *,"from math import sqrt, pi",1.0
C,DivisionByZero,"int a = 54;
int b = 0;
int c = a / b;",,
C,UnmatchedBracket,"int arr[] = {1, 2, 3;","int arr[] = {1, 2, 3};",1.0
C++,UnusedVariable,"int main() {
    int unused = 42;
    cout << ""hello"" << endl;
    return 0;
}",,
Python,MutableDefault,"def collect(item, results=[]):
    results.append(item)
    return results",,
C++,InvalidAssignment,5 = x;,x = 5;,1.0
Java,InvalidAssignment,x + y = z;,,
Java,UndeclaredIdentifier,System.out.println(x);,"int x = 10;
System.out.println(x);",1.0
Python,InvalidAssignment,None = value,,
Python,ImportError,"import pandass
pandass.DataFrame()","import pandas
pandas.DataFrame()",1.0
Python,IndentationError,"def fibonacci(n):
    if n <= 1:
        return n
    return fibonacci(n-1) + fibonacci(n-2)
  return 0",,
Java,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
C++,UndeclaredIdentifier,cout << x;,"int x = 10;
cout << x;",1.0
Python,MissingImport,result = math.sqrt(16),"import math
result = math.sqrt(16)",1.0
C++,MissingInclude,int main() { cin >> x; return 0; },"#include <iostream>
using namespace std;
int main() { int x; cin >> x; return 0; }",1.0
C++,DuplicateDefinition,"int add() { return 1; }
int add() { return 2; }",int add() { return 1; },2.0
Python,ImportError,"from os import pathh
pathh.exists('file')","from os import path
path.exists('file')",1.0
Python,NoError,"squares = {x: x**2 for x in range(1, 11)}
print(squares)",,
Java,UndeclaredIdentifier,System.out.println(x);,"int x = 10;
System.out.println(x);",1.0
C++,MissingInclude,"int main() { string s = ""hi""; return 0; }","#include <string>
using namespace std;
int main() { string s = ""hi""; return 0; }",1.0
C,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,MutableDefault,"def register(name, users=[]):
    users.append(name)
    return users",,
Python,MissingDelimiter,"def calculate()
    return 42","def calculate():
    return 42",1.0
Python,MutableDefault,"def append_to(element, lst=[]): lst.append(element)","def append_to(element, lst=None):
    if lst is None: lst = []
    lst.append(element)",1.0
Python,NoError,"class Person:\n    def __init__(self, name):\n        self.name = name","class Person:\n    def __init__(self, name):\n        self.name = name",
Python,InvalidAssignment,5 = x,x = 5,1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
C,DuplicateDefinition,int var = 1; int var = 2;,int var = 1; var = 2;,1.0
Java,TypeMismatch,char c = 46;,,
C++,UnmatchedBracket,"int main() {
  cout << ""Hi"";
","int main() {
  cout << ""Hi"";
}",2.0
C,MissingDelimiter,"printf(""Hello"")","printf(""Hello"");",1.0
Java,UnmatchedBracket,"public class Main {
    public static int add(int a, int b {
        return a + b;
    }
}",,
Python,MissingImport,"result = math.factorial(10)
print(result)",,
Python,IndentationError,"class Test:
def __init__(self):
pass","class Test:
    def __init__(self):
        pass",3.0
C,MissingInclude,"int main() { printf(""Hello""); return 0; }","#include <stdio.h>
int main() { printf(""Hello""); return 0; }",1.0
Python,UnmatchedBracket,"data = {'key': 'value'
process(data)",,
C,UnclosedString,"printf(""Hello);","printf(""Hello"");",1.0
C++,MissingInclude,int main() { vector<int> v; return 0; },"#include <vector>
using namespace std;
int main() { vector<int> v; return 0; }",1.0
C,UnusedVariable,char c = 'a'; int result = 5;,int result = 5;,1.0
Java,InvalidAssignment,x + y = z;,,
Java,InvalidAssignment,"""hello"" = str;","str = ""hello"";",1.0
Java,DivisionByZero,"int a = 17;
int b = 0;
int c = a / b;",,
Java,TypeMismatch,boolean flag = 17;,,
Java,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
C,DivisionByZero,"int x = 0;
int y = 87 / x;",,
Java,UnclosedString,"public class Main {
    public static void main(String[] args) {
        String msg = ""Hello World;
        System.out.println(msg);
    }
}",,
Python,NameError,result = x + y,"x = 5
y = 10
result = x + y",1.0
Java,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Java,UnreachableCode,"return;
System.out.println(""Hi"");","System.out.println(""Hi"");",2.0
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
Python,IndentationError,"def test():
print('error')","def test():
    print('error')",2.0
Java,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,MissingImport,result = math.sqrt(16),"import math
result = math.sqrt(16)",1.0
C++,UnreachableCode,"int compute(int x) {
    return x * 2;
    x = x + 1;
    return x;
}",,
Python,MissingDelimiter,"for x, y in pairs
    print(x, y)","for x, y in pairs:
    print(x, y)",1.0
C,InfiniteLoop,"while (1) {
}","while (condition) {
}",1.0
C,DivisionByZero,"int a = 33;
int b = 0;
int c = a / b;",,
Python,IndentationError,"def func():
print('Hi')","def func():
    print('Hi')",2.0
Python,MutableDefault,"def update(val, config={}): config['val'] = val","def update(val, config=None):
    if config is None: config = {}
    config['val'] = val",1.0
C,InvalidAssignment,NULL = value;,,
C,TypeMismatch,"float x = ""text"";",,
C,MissingDelimiter,int x = 10,int x = 10;,1.0
Java,InfiniteLoop,for (;;) { },for (int i = 0; i < 10; i++) { },1.0
Python,NameError,print(x),"x = 10
print(x)",1.0
Java,UndeclaredIdentifier,"public class Main {
    public static void main(String[] args) {
        int sum = a + b;
        System.out.println(sum);
    }
}",,
C++,UnmatchedBracket,"if (x > 5 { cout << ""big""; }","if (x > 5) { cout << ""big""; }",1.0
C,UndeclaredIdentifier,"printf(""%d"", x);","int x = 10;
printf(""%d"", x);",1.0
Python,UndeclaredIdentifier,"name = input('Enter name: ')
print(greeting)",,
C,MissingDelimiter,int x = 10,int x = 10;,1.0
C++,MissingDelimiter,int y = 20,int y = 20;,1.0
C++,InvalidAssignment,5 = x;,x = 5;,1.0
Python,NameError,print(name),"name = 'John'
print(name)",1.0
C,MissingInclude,"int main() { strlen(""test""); return 0; }","#include <string.h>
int main() { strlen(""test""); return 0; }",1.0
Java,InfiniteLoop,int i = 0; while (i < 10) { System.out.println(i); },int i = 0; while (i < 10) { System.out.println(i); i++; },1.0
Python,ImportError,"import pandass
pandass.DataFrame()","import pandas
pandas.DataFrame()",1.0
Java,InvalidAssignment,"""hello"" = str;","str = ""hello"";",1.0
Python,DivisionByZero,"def calculate():
    denominator = 0
    return 11 / denominator",,
C,InvalidAssignment,x + y = z;,,
Python,WildcardImport,"from datetime import *
now = datetime.now()",,
Python,IndentationError,"def func():
print('Hi')","def func():
    print('Hi')",2.0
Python,IndentationError,"class Test:
def __init__(self):
pass","class Test:
    def __init__(self):
        pass",3.0
C,TypeMismatch,"double d = ""hello"";",,
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
Python,TypeMismatch,c = None + 94,,
Java,MissingDelimiter,"String name = ""value""",,
Python,ImportError,"import pandass
pandass.DataFrame()","import pandas
pandas.DataFrame()",1.0
Python,MissingDelimiter,"with open('file.txt') as f
    data = f.read()",,
Python,WildcardImport,from random import *,"from random import randint, choice",1.0
Java,UnreachableCode,"return;
System.out.println(""Hi"");","System.out.println(""Hi"");",2.0
Python,NameError,total = count * 2,"count = 5
total = count * 2",1.0
Python,MissingImport,result = math.sqrt(16),"import math
result = math.sqrt(16)",1.0
Python,TypeMismatch,z = 'hello' * 'world',,
C++,MissingInclude,int main() { cin >> x; return 0; },"#include <iostream>
using namespace std;
int main() { int x; cin >> x; return 0; }",1.0
Python,ImportError,"import randomm
randomm.randint(1,10)","import random
random.randint(1,10)",1.0
Python,WildcardImport,from random import *,"from random import randint, choice",1.0
Java,MissingDelimiter,"for (int i = 0; i < 10; i++) {
    count++
}","for (int i = 0; i < 10; i++) {
    count++;
}",2.0
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
C++,MissingDelimiter,int x = 10,int x = 10;,1.0
Java,DivisionByZero,"public int calculate() {
    int denominator = 0;
    return 36 / denominator;
}",,
C++,DivisionByZero,"int a = 15;
int b = 0;
int c = a / b;","int a = 15;
int b = 0;
int c = (b != 0) ? a / b : 0;",3.0
C,TypeMismatch,"long long ll = 999999999;
int i = ll;","long long ll = 999999999;
int i = (int)ll;",2.0
C,MissingDelimiter,break,,
Java,InfiniteLoop,"while (true) { System.out.println(""loop""); }","while (true) { System.out.println(""loop""); break; }",1.0
Java,DivisionByZero,int result = 10 / 0;,int result = 10 / 1;  // Avoid division by zero,1.0
C++,InvalidAssignment,5 = x;,int x = 5;,1.0
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
C,DivisionByZero,"int x = 0;
int y = 56 / x;",,
Java,MissingDelimiter,"String name = ""value""",,
Python,NameError,print(x),"x = 10
print(x)",1.0
Python,InvalidAssignment,5 = x,x = 5,1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
Python,MissingImport,os.path.exists('file'),"import os
os.path.exists('file')",1.0
Java,MissingImport,ArrayList list = new ArrayList();,"import java.util.ArrayList;
ArrayList list = new ArrayList();",1.0
Python,DivisionByZero,"profit = 500
investment = 0
roi = profit / investment","profit = 500
investment = 0
roi = profit / investment if investment > 0 else 0",3.0
Java,InvalidAssignment,"""string"" = value;",,
Python,UnclosedString,print('Hello),print('Hello'),1.0
Java,InvalidAssignment,5 = x;,int x = 5;,1.0
Java,UnclosedString,"System.out.println(""Hello);","System.out.println(""Hello"");",1.0
C,UnusedVariable,float unused = 3.14; return 0;,return 0;,1.0
C++,UnclosedString,"cout << ""Hello;","cout << ""Hello"";",1.0
Python,MissingImport,request.get('url'),"import requests
request.get('url')",1.0
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
C,UnmatchedBracket,"if (x > 5 { printf(""big""); }","if (x > 5) { printf(""big""); }",1.0
Python,MissingImport,now = datetime.now(),"from datetime import datetime
now = datetime.now()",1.0
Python,WildcardImport,from datetime import *,"from datetime import datetime, timedelta",1.0
C,UnmatchedBracket,for (int i = 0; i < 10; i++ { },for (int i = 0; i < 10; i++) { },1.0
C++,TypeMismatch,"double temperature = 98.6;
string temp = temperature;","double temperature = 98.6;
string temp = to_string(temperature);",2.0
Python,DivisionByZero,"numerator = 100
denominator = 0
fraction = numerator / denominator","numerator = 100
denominator = 0
fraction = numerator / denominator if denominator != 0 else 0",3.0
C,MissingDelimiter,int x = 10,int x = 10;,1.0
Python,IndentationError,"while True:
break","while True:
    break",2.0
Python,MissingImport,"random.randint(1, 10)","import random
random.randint(1, 10)",1.0
Python,DivisionByZero,result = 100 / (x - x),"result = 100 / max(x - x, 1)",1.0
Python,WildcardImport,from math import *,from math import sqrt,1.0
C,DivisionByZero,"int a = 67;
int b = 0;
int c = a / b;",,
Python,UnreachableCode,"for i in range(10):
    break
    print(i)",,
Python,UnreachableCode,"return
print('Hi')",print('Hi'),2.0
Java,UnmatchedBracket,"public class Test {
  public static void main(String[] args) {
    System.out.println(1);
","public class Test {
  public static void main(String[] args) {
    System.out.println(1);
  }
}",3.0
Python,InvalidAssignment,x + y = z,,
Python,MissingImport,data = json.loads('{}'),"import json
data = json.loads('{}')",1.0
Java,InfiniteLoop,"while (true) {
}","while (condition) {
}",1.0
Java,UndeclaredIdentifier,System.out.println(x);,"int x = 10;
System.out.println(x);",1.0
Python,TypeMismatch,"index = '0'
list_items = [1, 2, 3]
print(list_items[index])","index = 0
list_items = [1, 2, 3]
print(list_items[index])",3.0
Python,DuplicateDefinition,"class User:
    def __init__(self, name):
        self.name = name
    def __init__(self, name, age):
        self.name = name
        self.age = age",,
C++,UnmatchedBracket,for (auto i : vec { },for (auto i : vec) { },1.0
Python,InvalidAssignment,'hello' = name,,
Python,UnmatchedBracket,print((1 + 2),print((1 + 2)),1.0
Python,InfiniteLoop,"while True:
    pass","while condition:
    pass",1.0
Python,UnmatchedBracket,"print('Hello'
print('World')",,
C,NoError,"#include <stdio.h>
#include <string.h>
int main() {
    char str[] = ""hello"";
    printf(""%d\n"", strlen(str));
    return 0;
}",,
Java,InfiniteLoop,"while (true) {
}","while (condition) {
}",1.0
Java,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,MutableDefault,"def process(data, cache={}): cache[data] = True","def process(data, cache=None):
    if cache is None: cache = {}
    cache[data] = True",1.0
Python,MutableDefault,"def update(val, config={}): config['val'] = val","def update(val, config=None):
    if config is None: config = {}
    config['val'] = val",1.0
C,MissingInclude,int main() { sqrt(16); return 0; },"#include <math.h>
int main() { sqrt(16); return 0; }",1.0
Python,MutableDefault,"def append_to(element, lst=[]): lst.append(element)","def append_to(element, lst=None):
    if lst is None: lst = []
    lst.append(element)",1.0
Java,MissingDelimiter,int x = 5,int x = 5;,1.0
Python,UndeclaredIdentifier,"user_input = input()
if validated:
    proceed()",,
Python,UnreachableCode,"def greet(name):
    return f'Hello {name}'
    print(f'Greeting {name}')",,
Java,MissingImport,ArrayList list = new ArrayList();,"import java.util.ArrayList;
ArrayList list = new ArrayList();",1.0
Java,TypeMismatch,"double value = 10.5;
int result = value;","double value = 10.5;
int result = (int)value;",2.0
Python,LineTooLong,"result = very_long_function_name(arg1, arg2, arg3, arg4, arg5, arg6, arg7, arg8, arg9, arg10, arg11, arg12)","result = very_long_function_name(
    arg1, arg2, arg3, arg4,
    arg5, arg6, arg7, arg8
)",1.0
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
C++,UndeclaredIdentifier,cout << x;,"int x = 10;
cout << x;",1.0
Python,InfiniteLoop,"while True:
    pass","while condition:
    pass",1.0
Python,UnusedVariable,"def get_name():
    prefix = 'Mr'
    name = 'Alice'
    return name",,
Python,IndentationError,"for i in range(5):
print(i)","for i in range(5):
    print(i)",2.0
Python,InvalidAssignment,5 = x,x = 5,1.0
C++,MissingInclude,int main() { vector<int> v; return 0; },"#include <vector>
using namespace std;
int main() { vector<int> v; return 0; }",1.0
C,MissingInclude,"int main() { printf(""Hello""); return 0; }","#include <stdio.h>
int main() { printf(""Hello""); return 0; }",1.0
C,TypeMismatch,"char c = 'A';
int code = c + ""BC"";","char c = 'A';
int code = (int)c;",2.0
Python,MissingDelimiter,"def add(a, b)
    return a + b","def add(a, b):
    return a + b",1.0
C,TypeMismatch,"int arr[5];
int size = arr;","int arr[5];
int size = sizeof(arr)/sizeof(arr[0]);",2.0
Java,MissingDelimiter,list.add(item),,
Python,MissingDelimiter,"with open('file.txt') as f
    data = f.read()",,
C++,UnclosedString,"cout << ""test;","cout << ""test"";",1.0
Python,MissingImport,"path = Path('/home/user/docs')
print(path.exists())",,
Python,MutableDefault,"def update(val, config={}): config['val'] = val","def update(val, config=None):
    if config is None: config = {}
    config['val'] = val",1.0
Python,DivisionByZero,"x = 25
y = 10 - 10
mod = x % y","x = 25
y = 10 - 10
mod = x % y if y != 0 else 0",3.0
Java,NoError,"public class Fibonacci {
    public static int fib(int n) {
        if (n <= 1) return n;
        return fib(n-1) + fib(n-2);
    }
    public static void main(String[] args) {
        System.out.println(fib(10));
    }
}",,
C,UnclosedString,"printf(""Hello);","printf(""Hello"");",1.0
Python,DuplicateDefinition,"def f(): pass
def f(): pass",def f(): pass,2.0
C,MissingDelimiter,"enum Color {RED, GREEN}
int c = RED;","enum Color {RED, GREEN};
int c = RED;",1.0
C,DuplicateDefinition,"#include <stdio.h>
#define MAX 100
#define MAX 200
int main() {
    printf(""%d\n"", MAX);
    return 0;
}",,
Python,LineTooLong,print('This is a very very very very very very very very very very long line'),print('This is a long line'),1.0
C++,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Python,UnreachableCode,"return
print('Hi')",print('Hi'),2.0
Python,NameError,result = x + y,"x = 5
y = 10
result = x + y",1.0
Java,MissingDelimiter,int x = 10,int x = 10;,1.0
Python,NoError,def hello():\n    print('Hello'),def hello():\n    print('Hello'),
Python,DuplicateDefinition,"def f(): pass
def f(): pass",def f(): pass,2.0
Java,MissingDelimiter,int x = 10,int x = 10;,1.0
C,MissingInclude,"int main() {
    double r = sqrt(16.0);
    printf(""%f\n"", r);
    return 0;
}",,
C,MissingDelimiter,"char* name = ""value""",,
C++,DivisionByZero,int r = 75 / (c - c);,"int r = 75 / max(c - c, 1);",1.0
Python,InvalidAssignment,True = false,,
C,MissingDelimiter,return 39,,
Python,MutableDefault,"def add_item(x, lst=[]): lst.append(x)","def add_item(x, lst=None):
    if lst is None: lst = []
    lst.append(x)",1.0
C,MissingInclude,"printf(""Hello"");","#include <stdio.h>
printf(""Hello"");",1.0
C,MissingInclude,"printf(""Hello"");","#include <stdio.h>
printf(""Hello"");",1.0
Java,UnclosedString,"System.out.println(""test);","System.out.println(""test"");",1.0
C,UnreachableCode,"return;
printf(""Hi"");","printf(""Hi"");",2.0
C,DivisionByZero,int r = 25 / (b - b);,int r = 25 / ((b - b) ? (b - b) : 1);,1.0
Python,UnreachableCode,"return
print('Hi')",print('Hi'),2.0
C++,MissingDelimiter,"try {
    throw 10
} catch (int e) { }","try {
    throw 10;
} catch (int e) { }",2.0
Python,UnclosedString,print('Hello),print('Hello'),1.0
C,UnmatchedBracket,"int calc(int a, int b { return a + b; }","int calc(int a, int b) { return a + b; }",1.0
C,MissingInclude,"void process() {
    FILE *f = fopen(""data.txt"", ""r"");
    fclose(f);
}",,
Python,DuplicateDefinition,"def process(data):
    return data

def validate(data):
    return True

def process(data):
    return data.strip()",,
Python,UnusedVariable,"x = 10
print('Hi')",print('Hi'),1.0
Python,ImportError,"import maths
maths.sqrt(4)","import math
math.sqrt(4)",1.0
Python,WildcardImport,from random import *,"from random import randint, choice",1.0
C,DivisionByZero,"int a = 59;
int b = 0;
int c = a / b;",,
Python,MutableDefault,"def add_item(x, items=[]): items.append(x)","def add_item(x, items=None):
    if items is None: items = []
    items.append(x)",1.0
Python,DivisionByZero,x = 10 / 0,x = 10 / 2,1.0
Java,TypeMismatch,float price = new int[5];,,
Java,DivisionByZero,"public int calculate() {
    int denominator = 0;
    return 32 / denominator;
}",,
C,UnmatchedBracket,while (true { break; },while (true) { break; },1.0
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
Python,InvalidAssignment,None = value,,
C,TypeMismatch,"float f = 3.14159;
int i = f * 100;","float f = 3.14159;
int i = (int)(f * 100);",2.0
Python,UnusedVariable,"a = 1
b = 2
c = 3
print(a + b)",,
C,UnusedVariable,char c = 'a'; int result = 5;,int result = 5;,1.0
Python,LineTooLong,print('This is an extremely long string that exceeds the recommended line length of 79 or 88 characters'),"print(
    'This is an extremely long string '
    'split across multiple lines'
)",1.0
Java,DivisionByZero,"int a = 100;
int b = 0;
int c = a / b;",,
Java,InfiniteLoop,"while (true) { System.out.println(""loop""); }","while (true) { System.out.println(""loop""); break; }",1.0
Python,DivisionByZero,"score = 85
total_tests = 0
percentage = (score / total_tests) * 100","score = 85
total_tests = 0
percentage = (score / total_tests) * 100 if total_tests > 0 else 0",3.0
C++,UnusedVariable,"int x = 10;
cout << ""Hi"";","cout << ""Hi"";",1.0
C,InfiniteLoop,"#include <stdio.h>
int main() {
    for (;;) {
        process();
    }
    return 0;
}",,
Python,IndentationError,"while True:
break",,
Python,NameError,print(undefined_var),"undefined_var = 10
print(undefined_var)",1.0
C,UnusedVariable,float unused = 3.14; return 0;,return 0;,1.0
Python,IndentationError,"def test():
print('error')","def test():
    print('error')",2.0
C,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Python,TypeMismatch,x = '5' + 3,x = int('5') + 3,1.0
C,UnreachableCode,"return;
printf(""Hi"");","printf(""Hi"");",2.0
C++,UnclosedString,"cout << ""Hello;","cout << ""Hello"";",1.0
Java,DivisionByZero,"int x = 10;
int y = 0;
int result = x / y;","int x = 10;
int y = 0;
int result = (y != 0) ? x / y : 0;",3.0
