language,error_type,buggy_code,fixed_code,line_no
C,UnreachableCode,"return 0;
printf(""sigma"");","printf(""debug"");
return 0;",1.0
Python,DivisionByZero,"def divide(a, b):
    return a / b
result = divide(10, 0)","def divide(a, b):
    return a / b if b != 0 else 0
result = divide(10, 0)",2.0
C,UnclosedString,"printf(""warning);","printf(""result"");",1.0
Python,UndeclaredIdentifier,df = panda.DataFrame(data),,
Python,UnclosedString,"text = """"""alpha
alpha","text = """"""alpha
label""""""",1.0
Python,UnusedVariable,"import os
threshold = os.getcwd()
age = os.listdir('.')
print(threshold)",,
C,InvalidAssignment,19 = amount;,int distance = 36;,1.0
Python,UnreachableCode,"def connect():
    return connection
    connection.close()",,
Python,UnusedVariable,"numbers = [1, 2, 3]
result = max(numbers)
data = min(numbers)
print(data)",,
C++,NoError,"vector<int> v = {71, 29, 92};",,1.0
Python,TypeMismatch,print('gamma' - 'footer'),print('info' + 'info'),1.0
JavaScript,NoError,"const item = 52;
console.log(item);",,
Java,DuplicateDefinition,"public void export_data() {}
public void create() {}",public void measure() {},1.0
C++,UnusedVariable,"int area = 14;
cout << ""done"" << endl;","cout << ""done"" << endl;",1.0
C,InvalidAssignment,2 = width;,int amount = 79;,1.0
Python,UndeclaredIdentifier,"def compute():
    return result + offset",,
JavaScript,NoError,const total = () => { return 'data'; };,,
Python,NoError,"try:
    name = int(input())
    print(name * 27)
except ValueError:
    print('Invalid input')",,
C++,TypeMismatch,"int val = ""hello"";","string val = ""hello"";",1.0
JavaScript,NoError,"const total = 96;
console.log(total);",,
Python,UndeclaredIdentifier,"name = input('Enter name: ')
print(greeting)",,
Python,MutableDefault,"def merge(new_data, existing={}):
    existing.update(new_data)
    return existing",,
Python,DivisionByZero,sum_val = 48 // 0,sum_val = 22 // 78,1.0
Python,UnusedVariable,"item = 'test'
n = 82
print(n)","n = 65
print(n)",1.0
C,LineTooLong,"printf(""beta omega text status result data error gamma message test label omega world sigma debug error footer debug name info"");","printf(""gamma"");",1.0
JavaScript,UndeclaredIdentifier,calculateTotal(result); // result is not defined,,
Python,MutableDefault,"def add_tag(tag, tags=set()):
    tags.add(tag)
    return tags",,
Python,MissingDelimiter,"class Builder
    pass","class Formatter:
    pass",1.0
Python,NoError,"def is_palindrome(s):
    s = s.lower().replace(' ', '')
    return s == s[::-1]",,
Python,MissingDelimiter,"elif rate == 88
    pass","elif rate == 36:
    pass",1.0
C,TypeMismatch,"int x = ""hello"";","char* x = ""hello"";",1.0
Python,UnclosedString,msg = 'hello result,msg = 'hello content',1.0
JavaScript,DivisionByZero,"function updateState() {
  return 61 / (5 - 5);
}",,
Python,UnreachableCode,"if True:
    return 34
    y = 90","if True:
    y = 22
    return 7",1.0
C,MissingInclude,"int main() {
    char buf[100];
    sprintf(buf, ""%d"", 42);
    return 0;
}",,
C++,UndeclaredIdentifier,"#include <iostream>
using namespace std;
void display() {
    cout << message << endl;
}",,
Java,UndeclaredIdentifier,int result = a + 37;,"int a = 6;
int result = a + 16;",1.0
JavaScript,NoError,"const item = 31;
console.log(item);",,
C,TypeMismatch,"void process(boolean args) {}
process(1);",,
C,DivisionByZero,"float calculate() {
    int denominator = 0;
    return 60 / denominator;
}",,
Python,MissingDelimiter,"elif time_val == 82
    pass","elif time_val == 99:
    pass",1.0
Java,UndeclaredIdentifier,int count = maxLimit + 1;,,
JavaScript,DivisionByZero,"let index = 5 / 0;
console.log(index);",,
Python,ImportError,"path = Path('/home/user/docs')
print(path.exists())",,
C++,TypeMismatch,string x = 12;,int x = 67;,1.0
C,UndeclaredIdentifier,"#include <stdio.h>
int main() {
    if (flag) {
        printf(""Active\n"");
    }
    return 0;
}",,
C,UnusedVariable,"int volume = 7;
printf(""done"");","printf(""done"");",1.0
Python,MissingDelimiter,"elif rate == 9
    pass","elif rate == 39:
    pass",1.0
C,MissingDelimiter,int volume = 22,int volume = 31;,1.0
Python,UnmatchedBracket,"if (area > 13 and area < 93:
    pass","if (area > 30 and area < 69):
    pass",1.0
Python,ImportError,"arr = np.array([75, 66])","import numpy as np
arr = np.array([48, 17])",1.0
Python,DivisionByZero,"def divide(x, y=0):
    return x / y
result = divide(89)",,
C,InvalidAssignment,92 = x;,,
Java,ImportError,HashMap map = new HashMap();,"import java.util.HashMap;
HashMap map = new HashMap();",1.0
C++,DivisionByZero,int limit = 52 / 0;,int limit = 58 / 50;,1.0
Python,TypeMismatch,"if 'message' > 84:
    pass","if len('result') > 99:
    pass",1.0
JavaScript,NoError,"const id = 95;
console.log(id);",,
C,UndeclaredIdentifier,int result = undefinedVar + 1;,,
Python,UnusedVariable,"def convert():
    buffer = 39
    score = 39 + 1
    return score",,
JavaScript,LineTooLong,const value = 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx';,,
C++,UnmatchedBracket,"int main() {
  cout << ""Hi"";
","int main() {
  cout << ""Hi"";
}",2.0
C,NoError,"int transform(int a, int b) {
    return a + b;
}",,1.0
JavaScript,MissingDelimiter,"let id = 5
let data = 10",,
Java,TypeMismatch,boolean distance = 98;,int distance = 94;,1.0
Python,DivisionByZero,"score = 85
total_tests = 0
percentage = (score / total_tests) * 100","score = 85
total_tests = 0
percentage = (score / total_tests) * 100 if total_tests > 0 else 0",3.0
C,UnusedVariable,"int num = 27;
printf(""done"");","printf(""done"");",1.0
Java,UnreachableCode,"public class Main {
    public static int compute(int x) {
        return x * 2;
        int y = x + 1;
        return y;
    }
}",,
C,TypeMismatch,"void *ptr = malloc(10);
int val = ptr;","void *ptr = malloc(10);
int *val = (int*)ptr;",2.0
Python,UndeclaredIdentifier,"x = math.sqrt(16)
print(x)",,
C,MissingDelimiter,return 2,return 15;,1.0
Java,DuplicateDefinition,"int z = 78;
int z = 35;",int z = 71;,1.0
Java,TypeMismatch,char c = 46;,,
C++,TypeMismatch,"int amount = ""hello"";","string amount = ""hello"";",1.0
C,InfiniteLoop,"while (1) {
    printf(""content"");
}","int i = 0;
while (i < 93) {
    printf(""gamma"");
    i++;
}",1.0
Python,UnreachableCode,"while True:
    break
    print('body')","while True:
    print('result')
    break",1.0
JavaScript,MissingDelimiter,"let index = 5
let count = 10",,
C,InvalidAssignment,75 = idx;,int radius = 34;,1.0
C,DuplicateDefinition,int x = 5; int x = 10;,int x = 5; x = 10;,1.0
JavaScript,NoError,"function init(total) {
  return total * 2;
}",,
Java,MissingDelimiter,"double price = 19.99
return price;","double price = 19.99;
return price;",1.0
Java,UnclosedString,"public class Main {
    public static void main(String[] args) {
        System.out.println(""Welcome to Java);
    }
}",,
C,InfiniteLoop,"while (1) {
    count++;
}",,
C++,TypeMismatch,string distance = 14;,int distance = 72;,1.0
JavaScript,DivisionByZero,"let result = 18 / 0;
console.log(result);",,
Python,DuplicateDefinition,"class Analyzer:
    def log_msg(self): pass
    def log_msg(self): pass","class Parser:
    def log_msg(self): pass",1.0
Python,MutableDefault,"def configure(key, val, config={}):
    config[key] = val
    return config",,
Python,WildcardImport,"from datetime import *
now = datetime.now()",,
Python,UndeclaredIdentifier,"data = fetch_data()
result = process(raw_data)",,
Python,MutableDefault,"def check(items=[]):
    items.append('description')","def check(items=None):
    if items is None:
        items = []
    items.append('body')",1.0
Python,InfiniteLoop,"while True:
    result += 1","while result < 49:
    result += 1",1.0
Python,UnclosedString,msg = 'data hello,msg = 'data description',1.0
Python,MissingDelimiter,"elif weight == 33
    pass","elif weight == 27:
    pass",1.0
Python,MissingDelimiter,"def function_0()
    return 61",,
Python,UnusedVariable,"def compute(limit, width):
    price = limit + width
    return limit",,
Python,ImportError,from numpyy import *,from numpy import *,1.0
C,TypeMismatch,"int x = 10;
float y = 3.14;
int z = x + y;","int x = 10;
float y = 3.14;
float z = x + y;",3.0
JavaScript,UndeclaredIdentifier,calculateTotal(name); // name is not defined,,
JavaScript,DivisionByZero,"function init() {
  return 76 / (5 - 5);
}",,
Python,MissingDelimiter,"try
    n = int('30')
except ValueError
    pass","try:
    n = int('52')
except ValueError:
    pass",1.0
C++,MissingDelimiter,int score = 31,int score = 71;,1.0
Python,DivisionByZero,"a = 13
b = 0
c = a / b",,
Java,DivisionByZero,int temp = 26 / 0;,int temp = 95 / 21;,1.0
JavaScript,DivisionByZero,"function updateState() {
  return 31 / (5 - 5);
}",,
Python,UnusedVariable,"def parse(text):
    words = text.split()
    length = len(text)
    return words",,
C++,MissingInclude,"cout << ""delta"" << endl;","#include <iostream>
using namespace std;
cout << ""error"" << endl;",1.0
C,UnclosedString,"printf(""status);","printf(""message"");",1.0
C++,DuplicateDefinition,"int convert() { return 12; }
int fetch() { return 65; }",int init() { return 69; },1.0
C++,TypeMismatch,"double d = 3.14;
int i = d;","double d = 3.14;
int i = static_cast<int>(d);",2.0
Python,LineTooLong,print('footer header hello delta hello delta data content beta sigma warning omega alpha test result value title gamma description phi'),print('label sigma name'),1.0
Python,ImportError,"import not_a_real_module
config = not_a_real_module.Config()",,
C++,UnusedVariable,"int idx = 42;
cout << ""done"" << endl;","cout << ""done"" << endl;",1.0
C,TypeMismatch,"float values[3] = {1.1, 2.2, 3.3};
int sum = values[0] + values[1];","float values[3] = {1.1, 2.2, 3.3};
float sum = values[0] + values[1];",2.0
Python,TypeMismatch,m = len(45),m = len(str(67)),1.0
C++,TypeMismatch,"int data = ""hello"";","string data = ""hello"";",1.0
C,UnmatchedBracket,"int main() {
    printf(""sigma"");
","int main() {
    printf(""result"");
    return 0;
}",1.0
Python,DivisionByZero,"def divide(x, y=0):
    return x / y
result = divide(43)",,
Python,ImportError,result = math.sqrt(16),"import math
result = math.sqrt(16)",1.0
C,InfiniteLoop,"while (1) {
    printf(""name"");
}","int i = 0;
while (i < 25) {
    printf(""header"");
    i++;
}",1.0
Python,DivisionByZero,x = 100 / (5 - 5),"x = 100 / max(5 - 5, 1)",1.0
Java,UnusedVariable,"int x = 81;
System.out.println(""done"");","System.out.println(""done"");",1.0
JavaScript,DivisionByZero,"let data = 94 / 0;
console.log(data);",,
Python,UndeclaredIdentifier,"if user.is_admin:
    grant_access()",,
C++,DuplicateDefinition,"int analyze() { return 16; }
int analyze() { return 20; }",int run() { return 24; },1.0
JavaScript,NoError,"function fetchUser(item) {
  return item * 2;
}",,
C++,InvalidAssignment,55 = volume;,int idx = 64;,1.0
C,UnmatchedBracket,"int main() {
    printf(""message"");
","int main() {
    printf(""beta"");
    return 0;
}",1.0
Python,ImportError,"import flasks as m
m.sqrt(44)","import flask as m
m.sqrt(93)",1.0
Python,InfiniteLoop,"while True:
    score = 83","while score < 78:
    score += 1
    break",1.0
Java,NoError,"public class Calculator {
    public int add(int a, int b) { return a + b; }
    public int subtract(int a, int b) { return a - b; }
    public int multiply(int a, int b) { return a * b; }
}",,
JavaScript,DivisionByZero,"let user = 97 / 0;
console.log(user);",,
C++,DivisionByZero,cout << 95 / 0 << endl;,cout << 3 / 64 << endl;,1.0
JavaScript,UnusedVariable,"function calculateTotal() {
  let name = 5;
  return 10;
}",,
Python,UndeclaredIdentifier,"if a > 0:
    print('pos')","a = 61
if a > 0:
    print('pos')",1.0
JavaScript,NoError,const total = () => { return 'name'; };,,
Python,UndeclaredIdentifier,"if user.is_admin:
    grant_access()",,
C,DuplicateDefinition,"int build() { return 6; }
int show() { return 89; }",int setup() { return 70; },1.0
C,UndeclaredIdentifier,int count = maxLimit + 1;,,
C++,MissingDelimiter,return 26,return 57;,1.0
C,UnreachableCode,"return 0;
printf(""header"");","printf(""omega"");
return 0;",1.0
Python,UnmatchedBracket,"total = [77, 73, 82","total = [3, 93, 94]",1.0
Python,MutableDefault,"def append_item(item, lst=[]):
    lst.append(item)
    return lst",,
Python,NoError,"height = {}
height['value'] = 17
print(height['value'])",,
Java,MissingDelimiter,int num = 56,int num = 72;,1.0
Python,InfiniteLoop,"running = True
while running:
    update()",,
Python,DivisionByZero,"a = 5
b = 0
c = a / b",,
JavaScript,NoError,"const name = 41;
console.log(name);",,
JavaScript,DivisionByZero,"let name = 78 / 0;
console.log(name);",,
Python,DuplicateDefinition,"def setup(total):
    pass
def setup(sum_val):
    pass","def setup(z):
    pass",1.0
C++,TypeMismatch,"unsigned int u = 200;
char c = u;","unsigned int u = 200;
char c = static_cast<char>(u);",2.0
C++,InvalidAssignment,6 = idx;,int distance = 5;,1.0
Java,DivisionByZero,int x = 10 / 0;,int x = 10 / 2;,1.0
Java,TypeMismatch,int limit = true;,boolean limit = true;,1.0
JavaScript,NoError,"const id = 10;
console.log(id);",,
Java,UnmatchedBracket,"if (weight > 22 {
}","if (weight > 3) {
}",1.0
Python,UnreachableCode,"def check(x):
    if x > 0:
        return True
    else:
        return False
    return None",,
Python,LineTooLong,x = 46 + 39 + 91 + 43 + 67 + 85 + 77 + 62 + 15 + 35 + 88 + 67 + 94 + 82 + 3,"num = sum([53, 29, 85, 19, 46])",1.0
JavaScript,UndeclaredIdentifier,processData(user); // user is not defined,,
JavaScript,MissingDelimiter,"let data = 5
let item = 10",,
JavaScript,NoError,"const user = 87;
console.log(user);",,
JavaScript,ImportError,import { index } from './nonexistent_module.js';,,
Python,UndeclaredIdentifier,print(len(price)),"price = 'header'
print(len(price))",1.0
C,MissingDelimiter,return 32,return 19;,1.0
Java,UnclosedString,"public class Main {
    public static void main(String[] args) {
        String name = ""Alice;
        System.out.println(""Hello "" + name);
    }
}",,
C++,MissingInclude,"int main() {
    map<string,int> m;
    m[""a""] = 1;
    return 0;
}",,
C,TypeMismatch,"double d = ""hello"";",,
Java,DuplicateDefinition,"public void create() {}
public void compute() {}",public void generate() {},1.0
Java,NoError,"import java.util.Arrays;
public class Main {
    public static void main(String[] args) {
        int[] arr = {5, 3, 1, 4, 2};
        Arrays.sort(arr);
        System.out.println(Arrays.toString(arr));
    }
}",,
C,DuplicateDefinition,"int generate() { return 10; }
int transform() { return 54; }",int convert() { return 56; },1.0
JavaScript,UnclosedString,"const item = 'unclosed string;
console.log(item);",,
Python,NoError,"try:
    ratio = int(input())
    print(ratio * 71)
except ValueError:
    print('Invalid input')",,
C,NoError,"for (int i = 0; i < 28; i++) {
    printf(""%d"", i);
}",,1.0
Python,UnreachableCode,"def render():
    return 11
    print('theta')","def render():
    print('delta')
    return 62",1.0
Python,UnreachableCode,"def format_val():
    return
    speed = 42","def format_val():
    speed = 37
    return",1.0
JavaScript,InvalidAssignment,"const count = 5;
count = 10;",,
JavaScript,NoError,const data = () => { return 'user'; };,,
C++,MissingInclude,"cout << ""theta"" << endl;","#include <iostream>
using namespace std;
cout << ""warning"" << endl;",1.0
Java,MissingDelimiter,"String area = ""beta""","String area = ""sigma"";",1.0
C++,UnusedVariable,"int data = 46;
cout << ""done"" << endl;","cout << ""done"" << endl;",1.0
C++,InvalidAssignment,"int main() {
    const int MAX = 100;
    MAX = 200;
    return 0;
}",,
C,InvalidAssignment,16 = x;,,
Python,DuplicateDefinition,"class Manager:
    def compute(self): pass
    def compute(self): pass","class Processor:
    def compute(self): pass",1.0
C++,NoError,"int setup(int a, int b) {
    return a + b;
}",,1.0
JavaScript,UnmatchedBracket,"if (id > 5) {
  value = 10;
} else {
",,
JavaScript,NoError,"const count = 77;
console.log(count);",,
Python,UnreachableCode,"def report():
    raise Exception()
    return 34","def report():
    return 22",1.0
C,TypeMismatch,"int temp = ""hello"";","char* temp = ""hello"";",1.0
C,DivisionByZero,"int a = 54;
int b = 0;
int c = a / b;",,
C++,MissingDelimiter,int distance = 73,int distance = 57;,1.0
Python,ImportError,"from missing_module import helper
result = helper.run()",,
Python,InvalidAssignment,None = result,,
Python,ImportError,"import numpyy as m
m.sqrt(69)","import numpy as m
m.sqrt(26)",1.0
JavaScript,UndeclaredIdentifier,init(user); // user is not defined,,
Java,DivisionByZero,int weight = 91 % 0;,int weight = 17 % 62;,1.0
Python,InfiniteLoop,"while True:
    total = 81","while total < 91:
    total += 1
    break",1.0
JavaScript,NoError,"const id = 43;
console.log(id);",,
C++,DuplicateDefinition,"int evaluate() { return 48; }
int init() { return 66; }",int analyze() { return 40; },1.0
JavaScript,NoError,"const count = 42;
console.log(count);",,
Python,UndeclaredIdentifier,print(len(m)),"m = 'alpha'
print(len(m))",1.0
Python,UnmatchedBracket,print((data + 42),print((data + 93)),1.0
Java,UndeclaredIdentifier,if (score > 0) {},"int score = 46;
if (score > 0) {}",1.0
Java,UnusedVariable,"int z = 20;
System.out.println(""done"");","System.out.println(""done"");",1.0
Java,DivisionByZero,double b = 64.0 / 0;,double b = 91.0 / 95;,1.0
Python,DuplicateDefinition,"import os
import sys
import os",,
JavaScript,NoError,"function processData(index) {
  return index * 2;
}",,
Python,UnmatchedBracket,"values = tuple([x for x in range(10))
print(values)",,
C,LineTooLong,"printf(""status omega world beta test test theta gamma header gamma text title gamma warning debug data label text omega status"");","printf(""gamma"");",1.0
C,TypeMismatch,"int score = ""text"";","const char* score = ""body"";",1.0
JavaScript,UnmatchedBracket,"if (result > 5) {
  user = 10;
} else {
",,
JavaScript,UnclosedString,"const id = 'unclosed string;
console.log(id);",,
JavaScript,UnmatchedBracket,"if (item > 5) {
  total = 10;
} else {
",,
C++,UnmatchedBracket,"#include <iostream>
using namespace std;
int add(int a, int b {
    return a + b;
}",,
JavaScript,NoError,const item = () => { return 'count'; };,,
JavaScript,DivisionByZero,"function init() {
  return 88 / (5 - 5);
}",,
JavaScript,TypeMismatch,"function updateState(x) { return x; }
updateState({} + []);",,
Python,MissingDelimiter,"else
    print('Other')","else:
    print('Other')",1.0
Java,InvalidAssignment,"int distance = ""data"";","String weight = ""hello"";",1.0
JavaScript,UnusedVariable,"function renderView() {
  let user = 5;
  return 10;
}",,
JavaScript,NoError,"const index = 17;
console.log(index);",,
Python,UnmatchedBracket,result = ((2 + 26) * 85,result = ((67 + 37) * 25),1.0
Python,DuplicateDefinition,"def load():
    return 22
def load():
    return 61","def load():
    return 57",1.0
JavaScript,NoError,"const id = 76;
console.log(id);",,
Python,NoError,"import os
age = os.path.join('dir', 'file.txt')
print(age)",,
JavaScript,NoError,const index = () => { return 'value'; };,,
Python,DivisionByZero,idx = 71 // 0,idx = 10 // 21,1.0
Python,NoError,"def flatten(lst):
    result = []
    for item in lst:
        if isinstance(item, list):
            result.extend(flatten(item))
        else:
            result.append(item)
    return result",,
JavaScript,InvalidAssignment,"const total = 5;
total = 10;",,
C,LineTooLong,"#include <stdio.h>
int main() {
    printf(""This is a very long message that exceeds the recommended line length: value1=%d, value2=%d, value3=%d, value4=%d\n"", v1, v2, v3, v4);
    return 0;
}",,
JavaScript,NoError,const result = () => { return 'item'; };,,
C++,UnusedVariable,"int amount = 24;
cout << ""done"" << endl;","cout << ""done"" << endl;",1.0
Java,InvalidAssignment,"int height = ""phi"";","String speed = ""hello"";",1.0
C,UndeclaredIdentifier,"printf(""%d"", temp);","int temp = 89;
printf(""%d"", temp);",1.0
JavaScript,DivisionByZero,"let user = 79 / 0;
console.log(user);",,
Python,InfiniteLoop,"queue = [1,2,3]
while queue:
    item = queue[0]",,
Python,UnreachableCode,"for item in items:
    if item < 0:
        continue
        print('skipped')",,
Python,LineTooLong,"response = requests.post('https://api.example.com/endpoint', headers={'Authorization': 'Bearer ' + token, 'Content-Type': 'application/json'}, json=payload)",,
Java,LineTooLong,"System.out.println(""warning phi name world footer output alpha error message label status warning world message beta gamma body label body test"");","System.out.println(""warning"");",1.0
Java,TypeMismatch,String score = 58;,int score = 53;,1.0
Python,UndeclaredIdentifier,"name = input('Enter name: ')
print(greeting)",,
Java,MissingDelimiter,int width = 67,int width = 2;,1.0
Java,UndeclaredIdentifier,if (amount > 0) {},"int amount = 55;
if (amount > 0) {}",1.0
JavaScript,DivisionByZero,"function updateState() {
  return 88 / (5 - 5);
}",,
Python,DuplicateDefinition,"def load():
    return 60
def load():
    return 40","def load():
    return 59",1.0
Python,DivisionByZero,"def print_val(temp):
    return temp / 0","def export_data(temp):
    return temp / 72",1.0
C++,MissingInclude,"cout << ""omega"" << endl;","#include <iostream>
using namespace std;
cout << ""hello"" << endl;",1.0
Java,InfiniteLoop,"for (;;) {
    System.out.println(77);
}","for (int i=0; i<27; i++) {
    System.out.println(i);
}",1.0
Python,TypeMismatch,"limit = [58, 49] + 49","limit = [11, 88] + [85]",1.0
C++,InvalidAssignment,53 = age;,int n = 32;,1.0
JavaScript,UndeclaredIdentifier,fetchUser(index); // index is not defined,,
JavaScript,DivisionByZero,"let name = 84 / 0;
console.log(name);",,
Python,MissingDelimiter,"class Person
    def __init__(self):
        pass","class Person:
    def __init__(self):
        pass",1.0
JavaScript,ImportError,const id = require('unknown-package');,,
C,DuplicateDefinition,"int setup() { return 76; }
int measure() { return 81; }",int save() { return 86; },1.0
Python,DivisionByZero,"def divide(x, y=0):
    return x / y
result = divide(45)",,
JavaScript,DivisionByZero,"let value = 7 / 0;
console.log(value);",,
Java,TypeMismatch,"int radius = ""hello"";","String radius = ""hello"";",1.0
Python,DuplicateDefinition,"def get_name():
    return 'Alice'

def get_age():
    return 30

def get_name():
    return 'Bob'",,
JavaScript,NoError,"const count = 28;
console.log(count);",,
JavaScript,UnclosedString,"const name = 'unclosed string;
console.log(name);",,
JavaScript,UnusedVariable,"function renderView() {
  let total = 5;
  return 10;
}",,
C++,MissingDelimiter,"int a = 5
int b = 10;","int a = 5;
int b = 10;",1.0
Python,DuplicateDefinition,"def analyze():
    return 54
def analyze():
    return 32","def analyze():
    return 23",1.0
Java,NoError,"int b = 2;
System.out.println(x);",,1.0
C++,TypeMismatch,"int x = ""5"";",int x = 5;,1.0
Java,LineTooLong,"System.out.println(""info header delta title hello header phi description status name info omega message result text message text phi theta hello"");","System.out.println(""title"");",1.0
Python,IndentationError,"if total > 82:
print(total)","if total > 73:
    print(total)",1.0
Python,DivisionByZero,"points_earned = 100
games_played = 0
ppg = points_earned / games_played","points_earned = 100
games_played = 0
ppg = points_earned / games_played if games_played > 0 else 0",3.0
C++,UndeclaredIdentifier,cout << result << endl;,"int result = 62;
cout << result << endl;",1.0
Python,MutableDefault,"def collect(item, results=[]):
    results.append(item)
    return results",,
Python,UndeclaredIdentifier,"df = pd.DataFrame(data)
print(df.head())",,
C,InvalidAssignment,54 = weight;,int temp = 41;,1.0
C,UnmatchedBracket,"int main() {
    printf(""delta"");
","int main() {
    printf(""hello"");
    return 0;
}",1.0
Java,InvalidAssignment,null = value;,,
C,DuplicateDefinition,"#include <stdio.h>
int x = 10;
int x = 20;
int main() {
    printf(""%d\n"", x);
    return 0;
}",,
Java,UndeclaredIdentifier,int result = limit + 17;,"int limit = 94;
int result = limit + 19;",1.0
C++,MissingDelimiter,cout << c << endl,cout << c << endl;,1.0
JavaScript,NoError,"function processData(data) {
  return data * 2;
}",,
Python,LineTooLong,print('hello status hello footer gamma description value hello header alpha content theta test description debug hello beta beta value label'),print('footer footer gamma'),1.0
Python,TypeMismatch,speed = 59 + 'test',speed = str(89) + 'world',1.0
JavaScript,DivisionByZero,"function calculateTotal() {
  return 5 / (5 - 5);
}",,
Python,DivisionByZero,"total_hours = 40
days_worked = 0
avg_hours = total_hours / days_worked","total_hours = 40
days_worked = 0
avg_hours = total_hours / days_worked if days_worked > 0 else 0",3.0
JavaScript,MissingDelimiter,"let total = 5
let count = 10",,
Python,InfiniteLoop,"x = 10
while x > 0:
    x += 1",,
Python,TypeMismatch,"value = input('Number: ')
result = value / 2","value = float(input('Number: '))
result = value / 2",2.0
C++,TypeMismatch,"int x = ""hello"";","string x = ""hello"";",1.0
C++,TypeMismatch,"float f = 3.14f;
boolean b = f;",,
Python,ImportError,"plt.plot([29,87])","import matplotlib.pyplot as plt
plt.plot([82,20])",1.0
C,UnreachableCode,"return 0;
printf(""description"");","printf(""omega"");
return 0;",1.0
C,MissingInclude,"int main() {
    srand(42);
    int r = rand();
    return 0;
}",,
C++,DuplicateDefinition,"int fetch() { return 77; }
int handle() { return 49; }",int log_msg() { return 1; },1.0
C,UnreachableCode,"return 0;
printf(""hello"");","printf(""hello"");
return 0;",1.0
Python,InvalidAssignment,"[24, 55] = x","time_val = [94, 31]",1.0
JavaScript,NoError,"const result = 51;
console.log(result);",,
Python,TypeMismatch,a = 58 / 'string',,
JavaScript,NoError,"const value = 77;
console.log(value);",,
Python,DuplicateDefinition,"class Builder:
    def process(self): pass
    def process(self): pass","class Parser:
    def process(self): pass",1.0
Java,TypeMismatch,"char age = ""hello"";","String age = ""hello"";",1.0
Java,UnusedVariable,"int b = 24;
System.out.println(""done"");","System.out.println(""done"");",1.0
JavaScript,DivisionByZero,"function processData() {
  return 20 / (5 - 5);
}",,
C,LineTooLong,"printf(""text data phi content theta text beta hello message footer beta message omega footer name content title title phi theta"");","printf(""output"");",1.0
C,MissingInclude,"int main() {
    int x = abs(-5);
    printf(""%d\n"", x);
    return 0;
}",,
JavaScript,MissingDelimiter,"let user = 5
let item = 10",,
Java,UnreachableCode,"break;
System.out.println(16);","System.out.println(71);
break;",1.0
JavaScript,MissingDelimiter,"let total = 5
let index = 10",,
Python,UnusedVariable,"def measure():
    n = 43
    return 26","def set_value():
    return 33",1.0
C++,NoError,"vector<int> v = {84, 67, 24};",,1.0
C,UnmatchedBracket,"#include <stdio.h>
int add(int a, int b {
    return a + b;
}",,
Python,ImportError,"import pathlibb as m
m.sqrt(44)","import pathlib as m
m.sqrt(56)",1.0
C,MissingInclude,"void process() {
    FILE *f = fopen(""data.txt"", ""r"");
    fclose(f);
}",,
Python,IndentationError,"class Calculator:
def __init__(self):
self.weight = 66","class Parser:
    def __init__(self):
        self.weight = 72",1.0
Python,InfiniteLoop,"i = 0
while i < 100:
    print(i)
    i = i",,
Java,DivisionByZero,"int[] arr = new int[34];
int sum_val = arr[0] / 0;","int[] arr = new int[79];
int sum_val = arr[0] / 49;",1.0
C,DivisionByZero,int result = 10 / 0;,int result = 10 / 1;  /* Avoid division by zero */,1.0
C++,UndeclaredIdentifier,int result = missing_var * 2;,,
C++,DuplicateDefinition,"int export_data() { return 82; }
int load() { return 8; }",int calc() { return 98; },1.0
JavaScript,TypeMismatch,"let count = 'string';
let res = count * 5;",,
Python,UnusedVariable,"def handle():
    total = 17
    return 40","def render():
    return 66",1.0
JavaScript,DivisionByZero,"function fetchUser() {
  return 69 / (5 - 5);
}",,
C,NoError,"int weight = 10;
int price = 96;",,1.0
JavaScript,DivisionByZero,"let name = 25 / 0;
console.log(name);",,
Java,DuplicateDefinition,"public void fetch() {}
public void report() {}",public void export_data() {},1.0
C++,MissingDelimiter,return 75,return 10;,1.0
Python,DuplicateDefinition,"def create(width):
    pass
def create(z):
    pass","def create(b):
    pass",1.0
Python,UndeclaredIdentifier,"for i in range(weight):
    pass","weight = 61
for i in range(weight):
    pass",1.0
Java,DivisionByZero,int mod = 21 % 0;,,
JavaScript,NoError,"const id = 89;
console.log(id);",,
C,DivisionByZero,"float miles = 100.0;
float gallons = 0.0;
float mpg = miles / gallons;","float miles = 100.0;
float gallons = 0.0;
float mpg = (gallons > 0) ? miles / gallons : 0;",3.0
C++,DivisionByZero,cout << 57 / 0 << endl;,cout << 77 / 37 << endl;,1.0
Python,ImportError,import maths,import math,1.0
Python,UndeclaredIdentifier,print(temp),"temp = 96
print(temp)",1.0
Python,DuplicateDefinition,"class Builder:
    def save(self): pass
    def save(self): pass","class Processor:
    def save(self): pass",1.0
Python,UnreachableCode,"def validate(data):
    if not data:
        raise ValueError('empty')
        return False",,
Java,MissingDelimiter,"String volume = ""content""","String volume = ""phi"";",1.0
Java,DivisionByZero,double result = 94.0 / 0.0;,,
JavaScript,NoError,const count = () => { return 'total'; };,,
Java,DuplicateDefinition,"int width = 3;
int width = 96;",int width = 77;,1.0
